,MessageID,MessageType,MessageTimeLeft,MessageTimeReceived,MessageDelay,MessageRoute,MessageTarget
100,62_5,Real,3.3288962149336037,9.880919710836308,"[0.10667963769912617, 0.9132492035805515, 0]","[Client id: 62, ( id: 4, corrupt: False ), Client id: 88]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
101,29_6,Real,3.846219495795857,9.880919710836308,"[0.43843236106138417, 0.3892533829345293, 0]","[Client id: 29, ( id: 4, corrupt: False ), Client id: 61]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
102,28_3,Real,0.6778769086314019,9.880919710836308,"[0.37824926498531286, 0.026131434540597534, 0]","[Client id: 28, ( id: 4, corrupt: False ), Client id: 59]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
103,46_7,Real,5.455400633131065,9.880919710836308,"[0.376436638414994, 0.41115895581079764, 0]","[Client id: 46, ( id: 4, corrupt: False ), Client id: 36]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
104,15_5,Real,8.008743313014175,9.880919710836308,"[1.2661326612817265, 0.819944408315799, 0]","[Client id: 15, ( id: 4, corrupt: False ), Client id: 45]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
105,43_6,Real,5.756084822609006,9.880919710836308,"[0.295557342097506, 2.8263845843743987, 0]","[Client id: 43, ( id: 4, corrupt: False ), Client id: 72]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
106,67_4,Real,5.858609504906047,9.880919710836308,"[1.6816112639340781, 0.16153885385281283, 0]","[Client id: 67, ( id: 4, corrupt: False ), Client id: 53]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
107,49_9,Real,9.11646614087213,9.880919710836308,"[2.043982417347754, 0.42813993613841395, 0]","[Client id: 49, ( id: 4, corrupt: False ), Client id: 67]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
108,33_9,Real,2.7602331874866044,9.880919710836308,"[0.5020476478211547, 0.5459881894616203, 0]","[Client id: 33, ( id: 4, corrupt: False ), Client id: 47]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
109,96_2,Real,3.228040195857223,9.880919710836308,"[0.3525827802623942, 2.7011878181133526, 0]","[Client id: 96, ( id: 4, corrupt: False ), Client id: 41]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
110,34_4,Real,1.4931762816920942,9.973482396377928,"[0.9445931029927732, 0.1627754106312749, 0]","[Client id: 34, ( id: 8, corrupt: False ), Client id: 10]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
111,8_4,Real,3.4735350163932264,9.973482396377928,"[0.4949351910560569, 0.24941838725080817, 0]","[Client id: 8, ( id: 8, corrupt: False ), Client id: 28]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
112,36_2,Real,0.9505766681030837,9.973482396377928,"[0.1942402567151844, 3.850338735062003, 0]","[Client id: 36, ( id: 8, corrupt: False ), Client id: 69]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
113,35_2,Real,0.6416590262568573,9.973482396377928,"[0.3333359299080081, 0.23560704630249538, 0]","[Client id: 35, ( id: 8, corrupt: False ), Client id: 43]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
114,64_4,Real,2.8412616660442507,9.973482396377928,"[0.33870923942693704, 0.24637788714950912, 0]","[Client id: 64, ( id: 8, corrupt: False ), Client id: 92]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
115,79_2,Real,5.0206751449362805,9.973482396377928,"[0.8449377011367568, 0.543312451321945, 0]","[Client id: 79, ( id: 8, corrupt: False ), Client id: 49]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
116,95_5,Real,2.5076948544146216,9.973482396377928,"[0.6904081414894745, 1.4558100461321903, 0]","[Client id: 95, ( id: 8, corrupt: False ), Client id: 42]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
117,55_5,Real,3.1669113054644202,9.973482396377928,"[0.13885919954554135, 0.15424741720898905, 0]","[Client id: 55, ( id: 8, corrupt: False ), Client id: 31]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
118,78_7,Real,4.7195283780544495,9.973482396377928,"[0.7466881837394073, 0.06323005380631633, 0]","[Client id: 78, ( id: 8, corrupt: False ), Client id: 94]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
119,33_1,Real,0.2898084853848273,9.973482396377928,"[0.2898084853848273, 0.5701697732497351, 0]","[Client id: 33, ( id: 8, corrupt: False ), Client id: 10]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
120,76_11,Real,7.628763484488497,10.087888155058817,"[0.9192731612075377, 0.5320721735978656, 0]","[Client id: 76, ( id: 1, corrupt: False ), Client id: 94]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
121,99_6,Real,3.630360846139064,10.087888155058817,"[0.31236886903638533, 0.5219040311064388, 0]","[Client id: 99, ( id: 1, corrupt: False ), Client id: 17]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
122,49_5,Real,4.421046103438763,10.087888155058817,"[0.9422968143651845, 0.7110661663450601, 0]","[Client id: 49, ( id: 1, corrupt: False ), Client id: 7]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
123,87_2,Real,0.4453622144781192,10.087888155058817,"[0.21103015587003962, 0.5406467445072022, 0]","[Client id: 87, ( id: 1, corrupt: False ), Client id: 3]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
124,37_4,Real,3.2171070299274587,10.087888155058817,"[0.32071359129124166, 0.26527601451263016, 0]","[Client id: 37, ( id: 1, corrupt: False ), Client id: 33]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
125,66_6,Real,7.331822424897185,10.087888155058817,"[0.7162805441705936, 0.17333270885153454, 0]","[Client id: 66, ( id: 1, corrupt: False ), Client id: 29]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
126,93_5,Real,4.846435148983052,10.087888155058817,"[0.6857649038976465, 0.5118766857326831, 0]","[Client id: 93, ( id: 1, corrupt: False ), Client id: 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
127,53_7,Real,5.55970254035089,10.087888155058817,"[1.8256027918470599, 0.498565217055046, 0]","[Client id: 53, ( id: 1, corrupt: False ), Client id: 66]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
128,73_3,Real,1.9768544186955723,10.087888155058817,"[1.0466425177506162, 0.7128671700449926, 0]","[Client id: 73, ( id: 1, corrupt: False ), Client id: 37]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
129,90_5,Real,3.2755355647173894,10.087888155058817,"[0.12750230365327836, 1.1057761754081334, 0]","[Client id: 90, ( id: 1, corrupt: False ), Client id: 25]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
130,88_7,Real,10.130906291880422,10.230906291880423,"[2.6229265125611154, 0.1793721971275342, 0]","[Client id: 88, ( id: 6, corrupt: False ), Client id: 23]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
131,80_5,Real,5.216986829023235,10.230906291880423,"[0.5357424876112902, 0.09138841316068388, 0]","[Client id: 80, ( id: 6, corrupt: False ), Client id: 92]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
132,62_3,Real,2.591548377833308,10.230906291880423,"[0.4173006762121011, 4.703482925604753, 0]","[Client id: 62, ( id: 6, corrupt: False ), Client id: 87]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
133,78_9,Real,5.17981214823385,10.230906291880423,"[0.14528880134862648, 2.212827542092012, 0]","[Client id: 78, ( id: 6, corrupt: False ), Client id: 2]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
134,49_4,Real,3.4787492890735785,10.230906291880423,"[0.18233308865206396, 0.014227610928842432, 0]","[Client id: 49, ( id: 6, corrupt: False ), Client id: 16]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
135,27_10,Real,9.90145244537466,10.230906291880423,"[2.952004507140271, 0.006260428272072988, 0]","[Client id: 27, ( id: 6, corrupt: False ), Client id: 97]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
136,79_4,Real,5.885719861563782,10.230906291880423,"[0.48999452723748194, 0.4244442855708981, 0]","[Client id: 79, ( id: 6, corrupt: False ), Client id: 25]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
137,52_9,Real,6.2751354964170405,10.230906291880423,"[1.7015170195291, 3.1072729423567313, 0]","[Client id: 52, ( id: 6, corrupt: False ), Client id: 41]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
138,16_11,Real,7.589739079056407,10.230906291880423,"[0.7371528114368886, 0.25845377291813293, 0]","[Client id: 16, ( id: 6, corrupt: False ), Client id: 45]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
139,58_1,Real,0.8483683883725827,10.230906291880423,"[0.8483683883725827, 0.6111089992226209, 0]","[Client id: 58, ( id: 6, corrupt: False ), Client id: 66]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
140,18_2,Real,0.6611805834253838,10.35955388677148,"[0.32052533734178995, 1.490487270643184, 0]","[Client id: 18, ( id: 10, corrupt: False ), Client id: 55]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
141,80_8,Real,5.926542778660916,10.35955388677148,"[0.051343537396864924, 0.2796309013861985, 0]","[Client id: 80, ( id: 10, corrupt: False ), Client id: 78]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
142,80_12,Real,8.069912282020333,10.35955388677148,"[0.03460623394569984, 0.303325893507046, 0]","[Client id: 80, ( id: 10, corrupt: False ), Client id: 85]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
143,95_15,Real,10.112391289698213,10.35955388677148,"[2.540085612489891, 1.9671658469576891, 0]","[Client id: 95, ( id: 10, corrupt: False ), Client id: 56]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
144,22_14,Real,7.8625694302917415,10.35955388677148,"[0.10197946911494837, 0.07800187914090946, 0]","[Client id: 22, ( id: 10, corrupt: False ), Client id: 93]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
145,18_7,Real,3.3244752698121744,10.35955388677148,"[0.11332493839537928, 1.340481609393352, 0]","[Client id: 18, ( id: 10, corrupt: False ), Client id: 15]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
146,61_9,Real,8.820118089165616,10.35955388677148,"[1.7081921940803548, 0.1533797667178343, 0]","[Client id: 61, ( id: 10, corrupt: False ), Client id: 17]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
147,87_17,Real,10.230054456205869,10.35955388677148,"[0.45492675529169024, 4.6742948261550525, 0]","[Client id: 87, ( id: 10, corrupt: False ), Client id: 64]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
148,23_8,Real,6.442698353619573,10.35955388677148,"[0.5629417830572598, 1.9278019708397518, 0]","[Client id: 23, ( id: 10, corrupt: False ), Client id: 99]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
149,62_16,Real,10.248141785645975,10.35955388677148,"[0.3042260108664619, 0.01337088264984773, 0]","[Client id: 62, ( id: 10, corrupt: False ), Client id: 70]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
150,34_8,Real,8.569904123902436,10.458376094560071,"[2.005259502185523, 0.022758519651808327, 0]","[Client id: 34, ( id: 8, corrupt: False ), Client id: 50]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
151,35_1,Real,0.3083230963488492,10.458376094560071,"[0.3083230963488492, 0.43065935433455493, 0]","[Client id: 35, ( id: 8, corrupt: False ), Client id: 3]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
152,80_13,Real,8.366162856417732,10.458376094560071,"[0.29625057439739966, 1.3842945613506916, 0]","[Client id: 80, ( id: 8, corrupt: False ), Client id: 47]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
153,92_9,Real,5.766217322100589,10.458376094560071,"[0.36124796470582465, 0.14794357947431525, 0]","[Client id: 92, ( id: 8, corrupt: False ), Client id: 87]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
154,39_12,Real,5.855148942827336,10.458376094560071,"[0.3793657567512682, 0.8141586685831834, 0]","[Client id: 39, ( id: 8, corrupt: False ), Client id: 57]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
155,77_11,Real,10.286678335133,10.458376094560071,"[1.3391974717487338, 0.17508955229601386, 0]","[Client id: 77, ( id: 8, corrupt: False ), Client id: 23]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
156,33_10,Real,2.8505801789237455,10.458376094560071,"[0.09034699143714095, 0.40110928648363087, 0]","[Client id: 33, ( id: 8, corrupt: False ), Client id: 17]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
157,23_11,Real,9.586276794075765,10.458376094560071,"[2.2620658181649396, 0.6054186749827052, 0]","[Client id: 23, ( id: 8, corrupt: False ), Client id: 29]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
158,4_12,Real,8.384757163601774,10.458376094560071,"[0.3932691898208637, 0.3929268082926807, 0]","[Client id: 4, ( id: 8, corrupt: False ), Client id: 52]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
159,38_11,Real,9.688368641174014,10.458376094560071,"[3.717903481055585, 5.350786742408959, 0]","[Client id: 38, ( id: 8, corrupt: False ), Client id: 68]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
160,16_7,Real,4.172492210922154,10.599190866847241,"[0.04602561950090745, 0.7767022600061363, 0]","[Client id: 16, ( id: 3, corrupt: False ), Client id: 9]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
161,64_8,Real,8.14151280406382,10.599190866847241,"[0.3008391939008002, 0.17972206571933896, 0]","[Client id: 64, ( id: 3, corrupt: False ), Client id: 18]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
162,21_7,Real,3.4689718644504346,10.599190866847241,"[0.047586689893667676, 0.30687511874805495, 0]","[Client id: 21, ( id: 3, corrupt: False ), Client id: 15]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
163,40_5,Real,6.864865204361343,10.599190866847241,"[0.17757275752124074, 1.1664881233295075, 0]","[Client id: 40, ( id: 3, corrupt: False ), Client id: 23]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
164,74_5,Real,6.111928740145956,10.599190866847241,"[1.1207599459652189, 1.8178131915817262, 0]","[Client id: 74, ( id: 3, corrupt: False ), Client id: 60]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
165,44_10,Real,4.812553778455006,10.599190866847241,"[0.5827218456425899, 0.044359729825416874, 0]","[Client id: 44, ( id: 3, corrupt: False ), Client id: 11]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
166,31_8,Real,2.8085103113082814,10.599190866847241,"[0.8904086141082833, 0.8612036059636986, 0]","[Client id: 31, ( id: 3, corrupt: False ), Client id: 61]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
167,59_3,Real,3.305740683582706,10.599190866847241,"[1.1529827417137588, 1.0034908758863914, 0]","[Client id: 59, ( id: 3, corrupt: False ), Client id: 6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
168,41_1,Real,2.563811763447212,10.599190866847241,"[2.563811763447212, 0.10973336743015961, 0]","[Client id: 41, ( id: 3, corrupt: False ), Client id: 12]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
169,83_6,Real,3.9435621349567613,10.599190866847241,"[0.6834019136989868, 1.2416095475553945, 0]","[Client id: 83, ( id: 3, corrupt: False ), Client id: 98]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
170,91_7,Real,8.292727793668249,10.652607182167424,"[1.6744331612545893, 0.7061429305088163, 0]","[Client id: 91, ( id: 9, corrupt: False ), Client id: 78]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
171,58_2,Real,1.0353013198683418,10.652607182167424,"[0.18693293149575915, 0.02457399592003523, 0]","[Client id: 58, ( id: 9, corrupt: False ), Client id: 17]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
172,71_15,Real,9.557169726766654,10.652607182167424,"[0.46601333666717504, 0.30541281042558577, 0]","[Client id: 71, ( id: 9, corrupt: False ), Client id: 50]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
173,4_1,Real,0.27214979296783953,10.652607182167424,"[0.27214979296783953, 1.3989095955374848, 0]","[Client id: 4, ( id: 9, corrupt: False ), Client id: 43]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
174,80_3,Real,3.235597265045667,10.652607182167424,"[0.23261003313064618, 1.6825356764378046, 0]","[Client id: 80, ( id: 9, corrupt: False ), Client id: 71]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
175,79_7,Real,7.877105308717202,10.652607182167424,"[1.6296902721736848, 0.7343767923056079, 0]","[Client id: 79, ( id: 9, corrupt: False ), Client id: 34]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
176,93_4,Real,4.160670245085406,10.652607182167424,"[0.03723357026102299, 1.6789328367851621, 0]","[Client id: 93, ( id: 9, corrupt: False ), Client id: 63]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
177,76_9,Real,6.307648052773139,10.652607182167424,"[1.6582024178363421, 0.21808327641857142, 0]","[Client id: 76, ( id: 9, corrupt: False ), Client id: 3]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
178,31_3,Real,1.4744376331395066,10.652607182167424,"[1.318762725869606, 0.05548101485654219, 0]","[Client id: 31, ( id: 9, corrupt: False ), Client id: 72]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
179,46_10,Real,6.838046354603969,10.652607182167424,"[0.9102880801546956, 0.05810831941668501, 0]","[Client id: 46, ( id: 9, corrupt: False ), Client id: 24]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
180,45_11,Real,5.887310170993884,10.675306337049872,"[0.9924456628583854, 0.19998494104318504, 0]","[Client id: 45, ( id: 4, corrupt: False ), Client id: 6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
181,75_7,Real,7.400597905333053,10.675306337049872,"[3.224535741751942, 0.042417975773160865, 0]","[Client id: 75, ( id: 4, corrupt: False ), Client id: 16]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
182,94_2,Real,1.5949155684227823,10.675306337049872,"[1.0138290500988254, 0.24402259635681645, 0]","[Client id: 94, ( id: 4, corrupt: False ), Client id: 67]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
183,44_14,Real,8.668118775840036,10.675306337049872,"[0.2095523637324289, 0.02732900218442728, 0]","[Client id: 44, ( id: 4, corrupt: False ), Client id: 45]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
184,82_7,Real,6.783111121785941,10.675306337049872,"[2.188576670202156, 0.34263978655688526, 0]","[Client id: 82, ( id: 4, corrupt: False ), Client id: 99]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
185,37_6,Real,3.4776917404484045,10.675306337049872,"[0.03993702531738414, 1.9924945435705503, 0]","[Client id: 37, ( id: 4, corrupt: False ), Client id: 90]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
186,68_2,Real,2.2842940956266755,10.675306337049872,"[0.44973134427681827, 1.0118694367760361, 0]","[Client id: 68, ( id: 4, corrupt: False ), Client id: 57]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
187,27_7,Real,4.926147078962195,10.675306337049872,"[0.5196286000925935, 0.6007911253345213, 0]","[Client id: 27, ( id: 4, corrupt: False ), Client id: 56]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
188,65_7,Real,7.196515694947477,10.675306337049872,"[1.5700194592644583, 1.5011174108598506, 0]","[Client id: 65, ( id: 4, corrupt: False ), Client id: 87]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
189,78_3,Real,2.2063528494590994,10.675306337049872,"[1.7826270506253878, 0.12007499878121188, 0]","[Client id: 78, ( id: 4, corrupt: False ), Client id: 73]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
190,8_3,Real,2.9785998253371697,10.692193314569375,"[0.3699387541741463, 0.5263468285994808, 0]","[Client id: 8, ( id: 7, corrupt: False ), Client id: 1]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
191,35_13,Real,8.52495034302464,10.692193314569375,"[0.324302704792362, 0.8102217192082108, 0]","[Client id: 35, ( id: 7, corrupt: False ), Client id: 6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
192,35_15,Real,8.947808136613245,10.692193314569375,"[0.2069353059906632, 0.007051273487578617, 0]","[Client id: 35, ( id: 7, corrupt: False ), Client id: 50]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
193,74_2,Real,3.2628676767976366,10.692193314569375,"[2.127708503085042, 2.3251487345646025, 0]","[Client id: 74, ( id: 7, corrupt: False ), Client id: 62]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
194,8_1,Real,1.1755310950551288,10.692193314569375,"[1.1755310950551288, 4.448220060251977, 0]","[Client id: 8, ( id: 7, corrupt: False ), Client id: 70]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
195,93_11,Real,9.355346562964867,10.692193314569375,"[1.6041269413341195, 0.09898532848993276, 0]","[Client id: 93, ( id: 7, corrupt: False ), Client id: 10]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
196,44_2,Real,0.9196051197426908,10.692193314569375,"[0.5515326130635075, 1.3083998438064368, 0]","[Client id: 44, ( id: 7, corrupt: False ), Client id: 42]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
197,14_5,Real,1.012539875663488,10.692193314569375,"[0.1155989794422308, 0.04102259098785767, 0]","[Client id: 14, ( id: 7, corrupt: False ), Client id: 63]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
198,45_15,Real,10.20819497245042,10.692193314569375,"[2.3787612524390487, 0.8833481571734397, 0]","[Client id: 45, ( id: 7, corrupt: False ), Client id: 6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
199,58_6,Real,6.010229204315241,10.692193314569375,"[0.7694012855747041, 0.7963208468749714, 0]","[Client id: 58, ( id: 7, corrupt: False ), Client id: 82]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
